"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","aovivo","modo","explicita","gostou","n_reproducao","id_cliente"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,53.1470203496022,-25.4042423934592,0,0,330079,1990,FALSE,"N/A",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,129.491400951646,-6.96147303099182,60.4803069552713,0,565639,1968,TRUE,"N/A",FALSE,TRUE,1,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,128.124139287919,-6.05919329906274,57.4420982028958,17.2725721629536,176733,2020,FALSE,"d#",FALSE,TRUE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,168.679669003657,-6.70694911927442,65.4508547849638,18.3229415082797,193161,2019,FALSE,"g",FALSE,FALSE,2,"#ID7758"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,98.2206804604729,-6.96464318350452,76.6512128797681,0,214966,2007,FALSE,"g#",TRUE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,114.644458920567,-5.85259381319845,17.618460903456,59.2626221767772,244437,2004,FALSE,"e",FALSE,TRUE,1,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100.89912728319,-6.459158551789,71.847795694783,0,257209,2011,FALSE,"e",TRUE,TRUE,6,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.607356414299,-8.23510795948885,74.6855063685457,24.2381942523192,246913,2008,FALSE,"a",FALSE,TRUE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104.402446025211,-8.12366857014421,20.2254314683298,62.6289145127118,235937,2008,FALSE,"g#",TRUE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,89.0565673924384,-7.66674248997507,68.613830473622,0,271887,1996,FALSE,"E",TRUE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.700736735974,-7.10609266915012,21.1803092036152,70.4362552402234,127255,2003,FALSE,"b",TRUE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,102.246828441915,-7.72884831459499,10.2116892094174,72.1225528739993,321562,2014,FALSE,"b",FALSE,FALSE,2,"#ID7758"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,129.31698271243,-7.18294123692203,72.1838583434251,23.1251918614593,187966,2006,FALSE,"e",FALSE,TRUE,5,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,110.038790134729,-10.9875362505388,71.0461141715055,0,262501,1976,FALSE,"C",FALSE,FALSE,3,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,115.586709183213,-5.37387483665546,67.5267903236149,0,193316,2018,FALSE,"A",FALSE,TRUE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,181.911276525832,-5.61042471143226,56.0895904317825,0,142830,2020,FALSE,"c#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85.6905194047748,-6.99048400956226,82.3112222111049,0,204864,2017,TRUE,"N/A",FALSE,TRUE,4,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103.579432127392,-16.1317037170419,87.8256204773071,0,155740,1998,FALSE,"c#",TRUE,TRUE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,119.096420004041,-9.81541271064508,32.7321372058395,0,283003,1991,FALSE,"g#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,150.532753906352,-11.1986387264855,72.9824014888929,0,219468,1987,TRUE,"f#",TRUE,FALSE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,102.957280832765,-6.49875122728443,59.4691821627576,17.8494047966899,162988,2021,FALSE,"a#",FALSE,FALSE,2,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,75.6952460177729,-6.90609620917701,74.1671237371741,0,208498,2021,FALSE,"C",TRUE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,128.331884156677,-8.34199964608033,44.1500288935514,0,-38798,1989,FALSE,"f",FALSE,FALSE,2,"#ID7758"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.503841426886,-5.9873179746611,68.7897644545517,0,249297,1997,FALSE,"c",TRUE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,119.416784663007,-12.1905239018409,32.5166113086439,0,608265,1986,FALSE,"D#",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.667436840924,-7.04426601535211,74.4532557888882,0,201116,2018,FALSE,"c#",FALSE,FALSE,3,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,143.946714144568,-6.14106113553478,58.2230306602995,0,135425,2021,FALSE,"a",FALSE,TRUE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,100.525265724382,-6.38458350767695,18.5671087975121,67.4921739955,177245,2003,FALSE,"c",TRUE,FALSE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.160341976061,-9.32134842404338,70.8865719207396,0,147755,1985,FALSE,"c",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.530188636091,-7.90635537249513,78.4790534080848,0,188046,2016,TRUE,"G",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,100.249652886464,-9.69396659092715,84.897139125106,0,224385,2010,FALSE,"G",FALSE,TRUE,6,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,127.345277999635,-7.95548852854002,37.9634269805819,0,359852,1938,TRUE,"F",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,97.8408994086511,-6.69710800188814,20.0639614186287,53.5781822058851,256058,2015,FALSE,"d",TRUE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104.287133529461,-8.60365645546755,70.0172894431237,43.4532899120878,299604,2010,FALSE,"c#",TRUE,TRUE,1,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.227842191732,-6.83219470093321,61.156251091054,18.2004961791887,200281,2019,FALSE,"a#",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,133.387445990291,-6.2498590810631,75.3620230386563,0,260439,2006,FALSE,"C",TRUE,FALSE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,137.487094686695,-6.83904937769014,57.2807630069536,0,172725,2021,FALSE,"D",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,102.002877105944,-14.9822773397176,74.4564430146261,0,217629,2019,FALSE,"C#",FALSE,TRUE,1,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,114.100249066018,-10.6367675570824,26.1942283377828,0,414740,2007,TRUE,"G",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,138.841715453095,-6.61271539077928,58.5076055444467,0,145284,2019,FALSE,"c",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.207224396786,-9.88848764044596,68.3725936103694,0,271600,1989,FALSE,"e",TRUE,TRUE,2,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.3455003318569,-10.4581301728317,69.0692539295315,0,187502,2020,TRUE,"F",FALSE,TRUE,6,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,83.0825319097715,-5.1646824748865,73.6285187003792,18.8436920448216,136587,1997,FALSE,"b",TRUE,FALSE,2,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.80881008401,-7.00959345844677,79.3029137556756,16.635587292697,277875,2011,FALSE,"C",FALSE,TRUE,2,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,126.780702248492,-6.70561165824319,73.0582439904366,18.6480398430169,247429,2013,FALSE,"c#",TRUE,TRUE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.982356444021,-6.73993171282616,69.1364003397324,0,321502,2015,FALSE,"N/A",TRUE,TRUE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128.893217093858,-9.10969652671808,67.6449470621594,0,160725,2014,TRUE,"g",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.401773434394,-8.47232948372687,74.5238987097804,0,183605,2013,TRUE,"A",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,78.7313067654372,-7.34800464811439,21.9410043885379,63.0328495466633,294806,2008,FALSE,"a",TRUE,TRUE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,96.7025974723967,-8.86810679488155,23.8530425524044,50.8450981779779,269727,2009,FALSE,"e",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,106.166504153932,-6.10773801078654,87.2440415548183,0,226020,1994,FALSE,"C",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.998072666967,-7.1031083482025,72.8405879755048,18.1001651107576,248428,1999,FALSE,"d",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,82.4023956023905,-7.43090070102535,82.0969896537341,0,191941,1996,TRUE,"b",FALSE,FALSE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,130.664271283491,-10.2678452268685,37.5086493423747,0,288670,1945,TRUE,"c",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.20965151803,-8.84447818295128,73.1007762840295,0,176845,2015,FALSE,"d",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.523611122456,-4.93574605290337,75.4363302876493,20.1073583605802,286870,2019,FALSE,"D#",TRUE,TRUE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,111.924242696202,-8.34353146900183,72.4836420856298,52.1338893123089,327592,1969,TRUE,"d",FALSE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,116.562319701077,-7.17430435506908,60.7155724890992,0,223787,2020,FALSE,"a",FALSE,FALSE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,130.069734831835,-7.08680136050181,66.9421461117485,19.343878696054,151264,2013,TRUE,"A#",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,126.2020061854,-8.12603455333091,79.9149999679657,0,321599,1962,FALSE,"c",FALSE,TRUE,3,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,95.5680466516044,-6.42954184864005,66.4777320887231,0,192246,2020,FALSE,"F",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.0768293109307,-9.93466369360054,72.196720062199,0,238595,2020,FALSE,"F",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,79.4132689876811,-8.90489473062358,80.4878561743261,0,243086,1996,FALSE,"g",FALSE,TRUE,3,"#ID7758"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,111.243398895682,-7.64892657012268,48.0028859431136,0,405233,1997,FALSE,"D#",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,145.360938529691,-6.68693403132336,65.7238072307169,21.2879329411053,184482,2021,FALSE,"C",FALSE,TRUE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,127.332199887478,-7.76847152130061,65.0119449986621,39.2980586763751,310129,2004,FALSE,"G",FALSE,TRUE,5,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135.219463713996,-9.16361107868699,83.367178762747,0,182566,2015,TRUE,"D",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133.665012934226,-5.87413526102953,81.6736721924301,0,196942,2017,TRUE,"B",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.138010698746,-9.57758148690887,76.0109682288253,0,190562,2016,TRUE,"A",FALSE,FALSE,7,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,127.974549156498,-13.4140750259447,77.1379418035093,0,151300,1995,TRUE,"C",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,89.1074623573424,-8.43405845914325,63.5156048512528,0,232218,2020,FALSE,"N/A",TRUE,TRUE,4,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.034792470056,-9.79728499511579,71.6124737536595,0,233741,1984,FALSE,"d",TRUE,FALSE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,93.6644108213032,-8.65893229648915,69.3322118670945,32.759049981394,112369,1992,FALSE,"a",TRUE,TRUE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,140.32637106411,-6.48126284671888,55.4203396062667,0,208836,2020,FALSE,"d",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103.857700042636,-4.27383385064887,64.1846238230608,0,156672,2019,FALSE,"a",FALSE,FALSE,3,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.823450251761,-7.3402422569581,75.2788405449301,0,257334,2014,FALSE,"F",TRUE,TRUE,2,"#ID7758"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,152.324121420431,-7.39008935775251,78.2729671492168,0,308265,2015,FALSE,"g",FALSE,TRUE,4,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.4302360697915,-9.00428403755852,83.995476842501,0,236835,2021,FALSE,"d#",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136.1656447195,-8.18396167091803,80.7494928289509,0,152044,2018,FALSE,"f#",FALSE,FALSE,5,"#ID7758"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,124.982009610622,-9.50690681812502,61.3684084544637,0,463141,1943,FALSE,"F",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,158.088705995193,-5.66670898423451,58.5260629407861,0,163764,2020,FALSE,"f#",FALSE,TRUE,2,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.0109558838322,-12.447466225767,74.465336594315,0,194093,2018,FALSE,"D#",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,117.985770427763,-9.54819835312991,81.9418321013262,0,181884,1985,FALSE,"G#",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,155.364477436544,-7.37452658471556,68.2421387201194,39.6814876111583,188270,1962,FALSE,"g",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,104.763332709967,-15.7708560143483,74.4346022664158,0,144418,2020,FALSE,"F",TRUE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,94.4783543551851,-10.906167853184,77.1389532646772,0,200365,1999,TRUE,"g",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,102.348944546927,-6.65284029069284,23.8946216741831,52.8309126560566,203618,2002,FALSE,"e",TRUE,TRUE,7,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,131.991713789835,-7.52673643500172,81.5484478357441,0,270428,2016,FALSE,"d#",TRUE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,110.801184818453,-5.21333229127825,61.8624630663443,20.915062824619,173325,2020,FALSE,"a",FALSE,TRUE,2,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,116.326980325078,-5.83752132538455,74.0352812799825,0,263528,1995,TRUE,"c",FALSE,FALSE,4,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,100.299543709094,-8.17602446013223,81.2957495116301,19.4351072809422,187746,2013,TRUE,"f",TRUE,TRUE,4,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,93.3895305227781,-8.5056594221322,65.9797505067023,0,276587,2011,TRUE,"g#",TRUE,TRUE,3,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,91.2029869775074,-13.9012213451476,78.6112406573403,0,209012,2016,FALSE,"f",TRUE,FALSE,4,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.205022997533,-6.36190430804157,58.1214332611345,0,151057,2018,FALSE,"a",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,116.737157426593,-12.5418295478233,46.3428153690415,0,207898,1939,FALSE,"D#",FALSE,TRUE,4,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.3458429165477,-11.1721330742723,73.8280316301998,0,242553,2001,FALSE,"N/A",FALSE,FALSE,8,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,138.296295903595,-5.19997075619182,60.8464569777725,0,248658,1991,TRUE,"f#",FALSE,TRUE,6,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,112.300951917932,-8.69895230513221,62.3670687978995,0,55802,1978,FALSE,"A",TRUE,TRUE,6,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,116.809428839126,-12.310883279257,32.6759759421339,0,587520,1967,TRUE,"N/A",FALSE,FALSE,1,"#ID7758"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,100.811883793104,-7.63958545530005,72.6479104432442,0,225590,2007,FALSE,"g",TRUE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,95.1161113408034,-6.21436320503452,21.2673323614224,82.1189941886163,139198,2011,FALSE,"E",TRUE,TRUE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.956871925954,-8.78288354832465,47.9362365028438,0,590136,1972,TRUE,"N/A",FALSE,FALSE,4,"#ID7758"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.059498938247,-6.8681409697567,80.5642605053062,0,247984,2005,TRUE,"F",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,108.994274531948,-7.92143919147134,78.5697835915505,0,315803,2015,TRUE,"g#",TRUE,FALSE,6,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,133.618641428374,-7.23529829023407,61.366958949065,0,158358,2021,FALSE,"e",FALSE,TRUE,3,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,118.070134178467,-6.84727296495414,11.4627051645616,92.5891876987887,181185,2003,FALSE,"b",TRUE,FALSE,3,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107.778699884367,-6.39882790513498,71.7175872566573,0,239796,1994,FALSE,"f#",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.596005644793,-9.80803323823416,76.4011868317116,0,218044,1998,TRUE,"c",FALSE,TRUE,3,"#ID7758"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.355017489531,-12.4714401140741,45.799633593275,0,151210,1964,TRUE,"F",FALSE,FALSE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106.942566552513,-7.65196179362677,17.0458143075402,73.8041088072282,253419,2002,FALSE,"f",TRUE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.0542961383023,-7.696203821348,79.3574745186322,0,154198,2015,TRUE,"D#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.1298597005269,-10.5572740231493,70.2357630272455,0,211349,2020,FALSE,"f#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.4822314027396,-7.62227672271418,74.9451157063552,0,174031,2012,TRUE,"F#",TRUE,FALSE,1,"#ID7758"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,107.027305840754,-35.3091809635788,0,0,95324,2021,FALSE,"N/A",FALSE,TRUE,8,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109.795115178609,-7.77497240753819,73.5314632936949,18.7923629856699,320210,2021,FALSE,"G#",TRUE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.3317399986221,-9.31327108893728,74.7948262569536,0,212913,2020,FALSE,"f",FALSE,TRUE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,131.664691936078,-7.88018748759093,68.4084902029908,0,231333,1979,FALSE,"d",FALSE,TRUE,3,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,89.3595858037404,-5.77995658228557,62.3110287510387,0,151310,2017,FALSE,"E",FALSE,TRUE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,152.680547377171,-8.33738070156518,79.5378578435191,17.0547538537381,208171,1997,FALSE,"A#",TRUE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.792830369471,-7.48656893792267,62.3959105019124,51.8122048935813,191070,1970,FALSE,"d",FALSE,TRUE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139.277983379548,-7.75184882181234,63.4695181719845,0,149655,1980,FALSE,"C",FALSE,TRUE,4,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,88.3660529397573,-7.02118320185465,86.0538808239681,0,234213,2018,TRUE,"c",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,124.481157975211,-10.7289408819442,40.266659251202,0,243265,1985,FALSE,"F",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.60088248403,-5.55082309678272,19.1648562159172,83.2080902591339,269338,2009,FALSE,"d",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,110.357738346202,-11.5867814829497,75.5627279600032,0,185991,2010,FALSE,"F",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.09116761017,-7.08639323926978,68.3114951759142,0,276718,2007,FALSE,"a",TRUE,TRUE,5,"#ID7758"
